Id;Info;Author;Text;NO1;NO2;NO3;Emotion
6080;27;czerwoneoczykoguta;ja tam nie jestem obrażony, nawet więcej, jestem dumny, że reprezentują mnie ludzie uczciwi i oddani państwu, obrażony byłem, jak mi prezes zafundował marszałka leppera a później pochował braciszka na wawelu...;czerwoneoczykoguta;;;0
6081;27;chi_neng1;DO CENZORA GW !Prosze usunac z Forum @ orto.doks , bowiem przypuszczam, ze to jest wczorajszy @ dox 32czyli jeden z tych dwoch "rabiska hundar" ="wscieklych psow", (niestety, inaczej nie mozna tego okreslic), co grasowaly wczoraj tutaj. Ten drugi @ jod 75 tez juz tu jest pod innym nickiem. @ adela 30 takze.;chi_neng1;;;0
6082;27;kobuku12;Tego jeszcze brakowało,żeby premier poprawiał polską markę w stylu Kaczyńskiego i Macierewicza-dopiero by nam markę wyrobił.;kobuku12;;;-1
6083;27;pokon;Trzeba mu wybaczyc te chore przemyślenia..Bez odpowiednich leków, na dopalaczach tak się pieprzy....;pokon;;;0
6084;27;citaobscura;"Antoni Macierewicz nie musi przepraszać szefa ABW Krzysztofa Bondaryka za nazwanie w 2009 r. "kryminalną sytuacją" pobierania przez Bondaryka pieniędzy od operatora telefonii komórkowej z tytułu zakazu konkurencji - orzekł sąd. Jest to kolejny proces wygrany przez Macierewicza w ostatnich miesiącach, kiedy w oddzielnych sprawach przeprosin od niego domagał b. szef kolegium IPN Andrzej Grajewski oraz koncern ITI. "Oczywiście tej informacji nie ma na gazeta.pl. A teraz odpowiedz sobie odbiorco mediodajni, co by było gdyby Macierewicz przegrał...................................................;citaobscura;;;0
6085;27;krzysztofk60;Prestiż Polski podupadł zarządów PiS i tego tzw.politycy nie mogą przeżyć że obecny rząd i prezydent oraz Polska są szanowani na arenie między narodowej.Co do OFE to śmieszą mnie cudowne recepty człowieka który nie ma własnego konta w banku;krzysztofk60;;;-1
6086;27;jogibaboo;Marka Polski najwięcej cierpi przez to, że pewien kurdupel spaceruje sobie po tym łez padole i wtrynia własne chore przemyślenia.;jogibaboo;;;-1
6087;27;washner;ODWRACANIE KOTA ZA POMOCĄ MŁOTA. nawet miski z rafy wypieły dupy;washner;;;-2
6088;27;sabukan;Na markę (nie tylko) polską tak jak i na szacunek trzeba zasłużyć. Nie kłamstwami, i insynuacjami, obrażaniem rządu,prezydenta i zwykłych obywateli R.P. Dobra marka to wiarygodna, znak, którego nie można podważyć. Prezesie, więcej logiki, mniej idiotycznych frazesów i farmazonów.;sabukan;;;0
6089;27;cookies9;Panie premierze:-) niech Pan cos prezesowi powie ,żeby Pana nie obrażał.;cookies9;;;0
6090;27;taurusgw;Ale Twój barciszek nie zdezerterowal przed lądowaniem we mgle i stąd od 10 miesięcy są problemy i są obrażani polacy...;taurusgw;;;0
6091;27;rosomak_1;Ma Prezesunio fobie na pumkcie Premiera Tuska! Siedzi całymi dniami i ncami samotny w kąciku i jego jedynym zajeciem oprócz czyszczenia kuwety jest wymyślanie epitetów pod adresem tego, który zabrał mu zabaweczki w postaci premierostwa i rządzenia. Tak po ludzku tego samotnego faceta jest mi nawet żal, ale tylko tak odrobinę. W większej części patrzę na to jego zachowanie, na ten bełkot z wielkim politowaniem. Patrzę z takim uczuciem, jakim darzy się chorych umysłowo w szpitalach psychiatrycznych. A tam pelno jest takich "Napoleonów" ciągnących szczoteczkę do zębów. Nawet z takiego czubka nie wypada się smiać ani drwić, bo to przecież nie jest humanitarne. Pomodlę się za stanm umysłu naszego Ukochanego Prezesa Kaczyńskiego o co proszę wszystkich majacych odrobinę litości dla gatunku ludzkiego.;rosomak_1;;;-1
6092;27;dalacin4;a w której bibliotece żłopią piwo oglądając porno przed komputerami?,ładnie musiał być naćpany tego dnia, w którym wszedł do jakiejś zdegenerowanej meliny internetowej i jeszcze pomylił ją z biblioteką, skoro prezio wypożycza książki z podrzędnych, osiedlowych kafejek internetowych to nic dziwnego, że jest takim tłukiem;dalacin4;;;0
6093;27;matanzas;kurdupel znowu się naćpał...;matanzas;;;-3
6094;27;przy_grobli;gupek-wioskowy przed chwiląno wie, jakiś postęp jest, przynajmniej nikt nie nazywa premiera, czy prezydenta naszego kraju Kartoflem....Drogi głupku.rzeczywiście nikt nie nazywa Prezydenta kartoflem - za to coraz więcej osób w Polsce i zagranicą nazywa Prezydenta BURAKIEM.Poczytaj co we francuskich i niemieckich mediach pisali po szczycie w Warszawie.;przy_grobli;;;-1
6095;27;seyeasy;Znowu na proszkach!!!Coraz większy odlot prezesa a do wyborów już blisko!;seyeasy;;;0
6096;27;gdyniek;@orto.doksSzczerze? Wolałbym się wywodzić z komuny, niż głosować na gwałciciela z wyrokiem, rolnika a'la Nikodem Dyzma, i człowieka, który by swoimi reformami doprowadził Polskę do poziomu, powiedzmy, Konga.;gdyniek;;;0
6097;27;antypisdzior;Polityczny bełkot chorego z nienawiści. Kaczyński powinien iść do klasztoru to dla niego najlepsze rozwiązanie i odpokutować to, że jego brat został prezydentem bo on się do tego przyczynił.;antypisdzior;;;-1
6098;27;icosiedziwisz;A bylo tak pieknie jak sie ostatnio nie dozywal...;icosiedziwisz;;;0
6099;27;novina1;...tem herszt pisowskiego żmijowiska chce się dorwać znowu do władzy ...pluje więc na wszystkich,którzy mu to blokują...żal mi tych pożal się Boże dziennikarzy,którzy to codziennie drukują...;novina1;;;0
6100;27;gupek-wioskowy;a swoja drogą katastrofę Smoleńską i wszystko co się wokół niej kręci świat kojarzy z nazwiskiem Kaczyński....;gupek-wioskowy;;;-1
6101;27;dawno.urodzony;@amltywdawanie się z Tobą w polemikę jest nieco żenujące...reprezentujesz poziom emocjonalny i umysłowy starszaka z przedszkola...nie wspominając o braku elementarnej kultury i szacunku dla innych ludzi o nieco odmiennych poglądach niż Ty.;dawno.urodzony;;;0
6102;27;tedj;cannabinolpl napisał: "wypraszam sobie. dostosowuję się tylko do panującego tutaj POziomu wyznaczanego przez "młodych wykształconych z wielkich miast". "---------------------------------Co za poświęcenie i samozaparcie. Podziwiam. Swoją drogą wydawało mi się, że należy być kulturalnym niezależnie od otoczenia w jakim się przebywa. Ale widocznie odebrałem inne wykształcenie.;tedj;;;1
6103;27;kat.2;póki co niech lepiej Rząd nie ma wpływu na śledztwa. I niech tak zostanie na wieki wieków!;kat.2;;;0
6104;27;gupek-wioskowy;no wie, jakiś postęp jest, przynajmniej nikt nie nazywa premiera, czy prezydenta naszego kraju Kartoflem....;gupek-wioskowy;;;-1
6105;27;al48;Nikt tak Polski nie obrażał w historii jak obraża " Prezes i Sekta ".;al48;;;-1
6106;27;kaczkawmalinach;Jak Kaczynski zmieni modle i przestanie uzywac slowa "zagrozony" to moze bede czytac i sluchac co ma do powiedzenia.Marka Polski trzyma sie dobrze bo PIS nie ma wplywu na rzady. Marka Polski byla zagrozona jak kartofle byly u wladzy ... np. wywolany byl zaraz konflikt polityczny jak jakis dziennikarz sobie urzadzil w zasciankowej gazetce berlinskiej "pseudoprowokacje".Marka Polski jedynie mogla ucierpiec przez to ze w ogole doszlo do katastrofy .. Media zagraniczne od dawna osadzily ze to Kaczysnki prezydent sie przycyznil do wypadku tak jak to bylo przy okazji wczesniejszych lotow - wtracal sie albo w zasadzie swoim wczesniejszym zachowaniem bez presji, bez slowa - piloci czuli sie zagrozeni. Nie ma sie co obrazac na Rosje. wiekszosc europy bez raportu MAK tak stwierdzila ... szkoda ze Kaczysnki o tym nie wspomina.Niestety nie ma innego wytlumaczenia - albo piloci zidiocieli bo sie bali albo w ogole byli idiotami. Bardzo przykro wszystkim ze w ogole sie ta katstrofa wydarzyla ale nie wyobrazam sobie jak bardzo trzeba miec chory mozg zeby obwiniac za wszystko tylko opozycyjna partie.TO juz nawet nie jest smieszne to jest przerazajace ...Ciekawi mnie ze Jaroslaw Kaczysni jako jedna z bliskich osob zmarlych w tragedii nie przyjmuje do wiadomosci ze piloci zawinili i sie upiera ze rzad jest wszystkiemu winny ...W wiekszosci katastrof komunikacyjnych to pilo/kierowca zwinil albo maszyna.Jesli PPan Kaczysnki sie upiera przy winie Rsukich to zapewne musial cos wiecej wiedziec,dlatego proponuje zaczac go porzadniej przesluchiwac.Nawet jesli sa dodatkowe okolicznosci np. mglad wiatr, lod .. to dalej pilot/kierowca jest odpowiedzialny. a juz na pewno jesli lamie przepisy a to zrobili piloci ....Zamiast chrzanic o wplywie Polski na sledztwo moze porozamwiajmy jak wyglada Marka Polski jesli piloci najwazniejszego samolotu sobie urzadzaja samowolke i wielka, ciezka maszyna z elita Polski probuja ladowac omijajac przepisy ...O czym swiadczy brak ubezpieczenia pasazrwo bo kancelaria prezydenta "zapomniala" ... jak sie ma Marka Polski w obliczu czegos takiego?;kaczkawmalinach;;;-1
6107;27;tony.c;Ani słowa o ofensywie legislacyjnej Tuska. To ten mityczny obiektywizm Michnika;tony.c;;;0
6108;27;pumpernik;Ojojoj, to musiała być duża awantura w rodzinie Kaczyńskich, skoro "spadkobierczyni spuścizny" ma się zająć wyłącznie potomstwem.;pumpernik;;;-1
6109;27;androsak;teksty bynia tak bardzo nie róznia sie od wypocin weszeńki;androsak;;;0
6110;27;tomasz62;czas by ten mały demagog wreszcie skończył pleść;tomasz62;;;0
6111;27;cannabinolpl;!@ kumir-ek17"Do "cannabinolpl" Czym szkodzi Rydzyk i Kaczyński ?Odpowiadam Rydzyk w swoim RM,mąci w głowach ludziom podatnym, z małym ilorazem inteligencji mającym ograniczony dostęp do internetu."czym konkretnie im mąci w głowach? tym, że na parę rzeczy ma pogląd inny niż mainstream?czasy jedynie słusznej racji były przerabiane i się skompromitowały. teraz jednak POwracają w wielkim stylu.oraz. np. obietnica wywalenia każdego ministra, który choćby zaproponuje POdwyżkę podatków, oczywiście nie była mąceniem w głowach? no nie, bo była chamskim i bezczelnym kłamstwem..."Natomiast Kaczyński inspirator wyprawy smoleńskiej ,główny winowajca tej tragedii.A o tym dowiemy się z wyników polskiej komisji prowadzącej śledztwo "nie wiedziałem, że tyle kłamstw można zawrzeć w jednym zdaniu. no ale ok, rozprawimy się z każdym z nich.co do inspiracji - wiadomosci.onet.pl/kraj/prezydent-w-katyniu-10-kwietnia-tusk-wczesniej-to-,1,3572251,wiadomosc.html . przeczytaj i odszczekaj.co do bycia głównym winowajcą - tak, ja wiem że to najlepszy obrazek dla POkemoniady, niemniej mający tyle wspólnego z prawdą co tusk z sensownym rządzeniem. czyli nic. lwia część winy leży za to po stronie MSZ i MON, współorganizujących wizytę PREZYDENTA w sposób straszny. i coś jeszcze - gdyby był jakikolwiek ślad wskazujący na winę śp. Prezydenta Kaczyńskiego, POstępowe media dławiłyby się tym już od DAWNA. takich śladów nie ma, wbrew życzeniom trzygroszowych sprzedawczyków.poproszę dalej o ARGUMENTY. tym razem z zachowanymi choć pozorami merytoryki."Prócz tego jesteś cham , nie wychowany i grubianin."1. pisze się: niewychowany.2. wypraszam sobie. dostosowuję się tylko do panującego tutaj POziomu wyznaczanego przez "młodych wykształconych z wielkich miast".;cannabinolpl;;;-1
6112;27;eti.gda;prochmarny:szabelki w dłoń i na bujanego konika !będzie rozpierdówa ...--------------------------------------------------"...Szabel u nas nie braknie, szlachta na koń siędzie,My z synowcem na czele...i jakoś to będzie..."(Adam Mickiewicz, "Pan Tadeusz");eti.gda;;;0
6113;27;amlty;@prochmarny dziekuje za uznanie ,bardzo latwo ciebie rozszyfrowac,jestes nadety POtinek.;amlty;;;0
6114;27;kciezarek;Milcz blużnierco. Milcz i już , a potem znowu milcz chamie. milcz , a gdy nie pomoże to milcz w końcu ty dziadu , milcz!!!!!!!!!!!!;kciezarek;;;-1
6115;27;tedj;@orto.doks: o kolego, swoimi antysemickimi odzywkami uwłaczasz pamięci ś.p. Prezydenta LK i niszczysz jego dziedzictwo.Naczelny Rabin Polski powiedział:"Jako Prezydent Polski, Lech Kaczyński z całą siłą i szczerze wspierał Izrael oraz naszą tutejszą żydowską społeczność. Ostatnio, bardzo mocno przeciwstawił się Raportowi Goldstone’a, przygotowanemu dla ONZ, w którym oskarża się Izrael o dokonanie przestępstw wojennych w Gazie.Lech Kaczyński był pierwszym prezydentem, który zapalił świece z okazji święta Chanukah w pałacu prezydenckim."wsercupolska.org/joomla/index.php?option=com_content&view=article&id=2584:stracilismy-przyjaciela&catid=6:warto-przeczytac&Itemid=6;tedj;;;-1
6116;27;bowierz;jak krótka i wybiórcza pamięć pana prezesa,pilotów to obraził pana brat,że nie wspomnę o małpie w czerwonym,Stokrotce-Olejnik czy bezdomnym"dziadu".;bowierz;;;0
6117;27;chi_neng1;"Marka Polski" spadla ponizej 0 w okresie rzadow PRZESLAWNYCH BLIZNIAKOW !Do tej pory nie zostala calkowicie "wyleczona" z tej traumy.A teraz, od 10 miesiecy, pozostaly blizniak , PRZY POMOCY OBLEDU SMOLENSKIEGO, ROBI WSZYSTKO ABY ZNOW DOPROWADZIC DO TEGO SAMEGO POZIOMU, CO WTEDY !"Nie mamy dostepow do zadnych dowodow, do wraku, do wynikow sekcji..."A jakim prawem wy to chcecie miec ? Prowadzicie sledztwo ? Chcecie sami dokonywac sekcji zwlok? Badac wrak ? I co jeszcze ? Czekajcie jak wszyscy inni na zakonczenie sledztwa - to dowiecie sie .Po wywiadzie z Marta "sugestie doprowadzily do skandalicznych wypowiedzi" .Skandaliczne jest i bez sugestii to, ze Marta "chce byc kometa medialna" ! Przeciez chyba nikt jej "nie zawlokl" na sile do udzielania wywiadow?;chi_neng1;;;0
6118;27;kaziozbawiciel;Dość obrażania Prezesa PiSu!!!! Dość tego!!!!!Śmiejmy się niego ,p Jego NIE DA SIĘ obrazić. Taka natura. Po tatusiu UBeku :);kaziozbawiciel;;;0
6119;27;an1005;Obrazac to obrazamy samych siebie swoim cwaniactwem, chamstwem, 'wybraństwem' czyli bycia ponad inne narody.Nie obraza ten co mowi 'pijaku idź do domu' ale ten co sie zachlal jak ... o nie, swiń obrazac nie bede;an1005;;;-1
6120;27;kralik111;@waszenkaWidzisz bynia_66 a nie widzisz wulgarnych wyzwisk PiSowcow. Cos nie tak musi byc z twoja nikczemna moralnoscia...:DDDDDDDDDDDDDDDDDD;kralik111;;;0
6121;27;dawno.urodzony;@amlty...nawet nie wiesz jak łatwo odnaleźć w sieci takiego chama paskudzącego na forach internetowych swoimi chamskimi wpisami;dawno.urodzony;;;-1
6122;27;3henryk;Prawdziwy-moher , Wajdzik SB-ecka świnia się odezwał.;3henryk;;;-2
6123;27;waszenka;do bynio_66 i moderatora- czy naprawdę tak chamskie wpisy troglodytów pokroju"bynia_66" muszą być publikowane? czy "wysyłanie kogoś w zaświaty" nie jest prymitywną co prawda ale groźbą? czy po prostu wyborczej wszystko jedno co, kto pisze aby źle o PiSie i Kaczyńskim. Jeśli tak to gratuluję zwycięstwa demokracji w wydaniu michnikowsko-niesiołowskim bo to kolejny cham i prostak w życiu publicznym;waszenka;;;-1
6124;27;dragon52;dla ciebie chamie to jest pan Premier Donald Tusk i wbij sobie do tego zakutego łba wredny kaczorze;dragon52;;;-1
6125;27;lokomotywa-1;Kończ dziadu. wstydu oszczędź.;lokomotywa-1;;;0
6126;27;donosiciel-3;kiedy ten debil zamilkniei słuch po nim zaginie;donosiciel-3;;;-2
6127;27;gdyniek;@orto.doks "będzierz"? Naprawdę?Włącz sobie chociaż autokorektę, jak do mnie piszesz!;gdyniek;;;0
6128;27;dekarz55;kiedy ta persona przestanie obrazac obywateli?;dekarz55;;;0
6129;27;dorjan52;Ruskie zmusili polską inwazję do lądowania,a kaczy głupek boi się to powiedzieć ale on zawsze ma pełno w pampersach.Im głośniej wrzeszczy tym większy cykor.Ale czemu zajmujemy się tym złamanym k.utasem?;dorjan52;;;-1
6130;27;kumir-ek17;Do "cannabinolpl" Czym szkodzi Rydzyk i Kaczyński ?Odpowiadam Rydzyk w swoim RM,mąci w głowach ludziom podatnym, z małym ilorazem inteligencji mającym ograniczony dostęp do internetu.Natomiast Kaczyński inspirator wyprawy smoleńskiej ,główny winowajca tej tragedii.A o tym dowiemy się z wyników polskiej komisji prowadzącej śledztwo .Prócz tego jesteś cham ,nie wychowany i grubianin.;kumir-ek17;;;-1
6131;27;kaziozbawiciel;Panie Prezesie Jarosławie, bardzo pana prosimy - niech pan nie wypowiada Rosji wojny :) Bo i tak ją przegramy. No chyba, że użyje pan całego swojego kunsztu opluwania. Wtedy zapluje pan Rosję, aż po Ural.;kaziozbawiciel;;;-1
6132;27;ajpitoajpi12;Ten ....wielki to nawet gdyby był zdolny i miał zonę w ciąży, to spokojnie nie dałby jej dochodzić....Ciekawe w którym dniu ciąży musiałaby powić?Prawnik, a nie wie, że kazde postępowanie prawne nalezy prowadzić z rozwagą, rzetelnie i nie publikować wyników dochodzenia przed jego zakończeniem. ŚLEDZTWO TO NIE PLOTKI MARYSKI Z SOŚKĄ O DOOPIE MARYNI.;ajpitoajpi12;;;0
6133;27;gdyniek;@orto.doks za mało, za mało...;gdyniek;;;0
6134;27;andrzej20111;Polacy są obrażani w nawyższym stopniu przez np. takie wyjazdy Macierewicza i Fotygido USA - powiedział J Kaczynski.;andrzej20111;;;-1
6135;27;michalparadowski2;Dla dobra kraju należy szybko izolować tę zakłamaną kreaturkę!;michalparadowski2;;;0
6136;27;tony.c;Rudy tonie razem z Wyszkowemwww.youtube.com/watch?v=ZD2Wb6bjvgU;tony.c;;;0
6137;27;profi1920;kaczor zamilcz;profi1920;;;0
6138;27;swan_ganz;" bo ma ich za idiotow. "pisza za sibie, co?.;swan_ganz;;;0
6139;27;usmiech_prezesa;Polscy obywatele sa obrazani przez Kaczynskiego, bo ma ich za idiotow.;usmiech_prezesa;;;-2
6140;27;gdyniek;@cannabinolpl jakbyś miał w sobie odrobinę kultury i szacunku do drugiego człowieka, to może ktoś by się wdał z Tobą w polemikę, a tak - nie ma sensu ,)Troll pozdrawia :-D;gdyniek;;;-1
6141;27;wejsunek11;Kaczyński szkodzi Polsce opierając sie na eletoracie frustratów i nierobów chcących utrzymania postaw roszczeniowych... utrzymania kast uprzywilejowanych rodem z PRL..oraz potężnej grupy "rolników" co nie placą za nic i na nic a konsumuja i drą mordy ,że mało... tak oto Kaczyński szkodzi Polsce..wprowadzając zamęt i hamując reformy..podobnie ale w oparciu o frustracje starych ludzi i wierze w gusła robi Rydzyk...;wejsunek11;;;-1
6142;27;cannabinolpl;"Panie Jaroslawie panska paranoja,zaczyna byc niebezpieczna dla Polskiej Racji Stanu,przeciez to Pan wciaz podwaza wszystkie dokonania"ależ on te dokonania punktuje. takie, jak choćby odważna podwyżka VAT. jak zmarnowanie unijnych dotacji. jak organizowanie wizyt zagranicznych GŁOWY PAŃSTWA na poziomie niższym, niż zorganizowanie wizyty babki Pierdasińskiej w Zarzygowie Niżnym. i wiele, wiele innych.i to was właśnie POtwornie boli.;cannabinolpl;;;-1
6143;27;amlty;@bombullo najlepiej to palnij sobie w ten zafajdany pusty leb.;amlty;;;0
6144;27;wawiak13;Rozumiem, że skoro istnieje "poziom faktyczny", musi istnieć poziom niefaktyczny. I rozumiem, że właśnie na nim funkcjonuje PIS, to wszystko wyjaśnia.;wawiak13;;;0
6145;27;iwona-maria2108;"PiS-y to lubią, PiS-y to kupią - byle na chama, byle głośno, byle głupio" - parafrazując Wojciech Młynarskiego.;iwona-maria2108;;;-2
6146;27;gdyniek;Że co?!"Trzy lata temu prezes PiS sprzeciwiał się głosowaniu przez internet, tłumacząc, że jest przeciwnikiem tego, by "młody człowiek siedział przed komputerem, oglądał filmiki, pornografię, pociągał z butelki z piwem i zagłosował, gdy mu przyjdzie na to ochota".Dziś mówił, że rzeczywistość się zmieniła, a tamte słowa odnosiły się do sytuacji, jaką zaobserwował kilkanaście lat temu w bibliotece."No przecież to jest czysty surrealizm :DNo, prawie z krzesła spadłem :DJarek, zdajesz sobie sprawę, że z obecnych przewodniczących wszystkich partii jest człowiekiem o najniższym IQ? Czekam na jesień, jak Ci pijący porno-amatorzy pokażą Ci przy urnie, gdzie jest Twoje miejsce, Ty mały człowieczku!;gdyniek;;;0
6147;27;slarwar;Ten facet jest życiowym dezerterem. Jego facjata, gadka, poglądy są dla przeciętnego rodaka prawdziwą obrazą . . . Kiedy wreszcie zniknie z naszego życia publicznego ?????;slarwar;;;0
6148;27;wikary.bis;marka Polska, kaczorze to ty sukins...Wystarczy na odruch rzygania u kazdego kto cie widzi i slyszy.;wikary.bis;;;0
6149;27;wejsunek11;marka Polski made in Kaczyński to dopiero była plama...;wejsunek11;;;-2
6150;27;cannabinolpl;powtórzę pytanie po raz trzeci i ostatni, bo oprócz minusów klikanych przez lemingi odpowiedzi nie dostałem ŻADNEJ."Przecież to Kaczyński i Rydzyk najbardziej szkodzą Posce!"czym? proszę o szczegóły. tylko o fakty, a nie wyssane z grudnego GWnianego palucha insynuacje i żonglerki słowne.----jak widać, pytanie jest za trudne. tego nie przewiduje instrukcja wklikiwania dennych POstów po 2 - 3 grosze od sztuki. nisko was cenią wasi POstępowi idole.więc? jakieś odpowiedzi, bando trolli i bardzo tanich sprzedawczyków?;cannabinolpl;;;-1
6151;27;wejsunek11;Ja nie czuje się obrażony... skoro piloci łamali wszystkie procedury to mądry polityk powinien działać na rzecz lepszego szkolenia pilotów i wprowadzenia drakońskich kar za lekceważenie przepisów....i na dodatek podziękować Rosjanom za zwrócenie nam na to uwagi..i jeszcze przeprosić ich za koszty i kłopoty...Natomiast to co wyczyniał Lech Kaczyński w Gruzji to było działanie wbrew Polskim racjom stanu i ośmieszanie nas przed światem...Natomiast owszem czuję sie obrażany przez Pana Premiera Donalda Tuska tym ,że toleruje Pańskie Panie Kaczyński Jarosławie zachowania..;wejsunek11;;;-1
6152;27;tepetoja;panie kartofel! nie życze sobie żebyś sie wypowiadał za mnie! prosze nie uogólniać.Moje zdanie jest zupełnie inne niż pańskie panie kłamczyński!;tepetoja;;;0
6153;27;polak57;Panie Jaroslawie panska paranoja,zaczyna byc niebezpieczna dla Polskiej Racji Stanu,przeciez to Pan wciaz podwaza wszystkie dokonania i sam wielokrotnie sobie zaprzecza.Reszta bez komentarza....;polak57;;;-1
6154;27;daisy2005;Ten człowiek jest chory,nie da już słuchac tego, co on wygaduje. Wyrażnie dąży do pokazania winy Rosji i premiera Tuska,prawda ma być jego, taka jak on chce,żadna inna! A wg mnie to najbardziej winien jest były prezydent,bo gdyby nie jego żądanie lądowania za wszelką cenę w Smoleńsku,to wszyscy by dziś żyli.Panie prezesie, a może by tak słówko o pana bracie,zrzuca pan winę nie na tych, co faktycznie sa winni, bo ani Rosja,ani premier Tusk nie sa tu winni, tylko pana brat i pan osobiście. Jest pan pełen jadu i nienawiści..;daisy2005;;;-1
6155;27;tadek-1;Podobno, sekta "PiS" twierdzila, ze do 10.IV. bedzie bez Smolenska. Guru Kaczynski nie wytrzymal;tadek-1;;;-2
6156;27;jan-marian69;Czy w Polsce walutą nie jest złoty a nie marka polska ?;jan-marian69;;;0
6157;27;spoko.12;odpieprz się od premiera kurduplu;spoko.12;;;-2
6158;27;zak32;Zarówno Tusk jak i Kaczyński to agenci kierowani przez City of London, który z kolei jest kontrolowane przez Masonów i dalej juznad nimi rodzinka zwana Rothshild!!! Zapamietajcie ot nazwisko i sprawdźcie co się za nią kryje. Wywołuje wojny jaki im pasuje, obala całe rządy to jest prawdziwa siła. Musimy o tym pamiętać. Rothshild-owie ukrywają sie celowo ze swoim majątkiem a tak naprawdę razem z Rockefelerem kontorlują ponad połowę świata. Trzeba odebrać im tę siłę albo rozwalą ten świat bardzo szybko. Wiecie np że jeden z Rothshildów jest szefem Mosadu? Przypadek?;zak32;;;-1
6159;27;amlty;@sabukan tobie chyba juz nafajdali do pyska.;amlty;;;-2
6160;27;logiks;czy za publikację orędzia żałobenego Komorowskiego na kilka godzin przed katastrofą wzięli pod wzgląd polscy prokuratorzy,orędzie ktoś umieścił w przeglądarce przed godziną 1 a katastrofa nastąpiła 8 godzin później,ktoś w internecie pokazał dokładniejszy opis i daty z dokładnościa do sekundy,to jest jednym z argumentów że część ludzi nie wierzy w przypadek;logiks;;;0
6161;27;prochmarny;już teraz wiem skąd pochodzi słowo: podjarany;prochmarny;;;0
6162;27;spluwa-orginal;Kaczynski, idz ty sobie czlowieku kwakac do Radio Maryja,twoj kaczy dziob pokazuj w Telewizji Trwam,a twoje pierdoly pisz W Naszym Dzienniku.Nie zasmiecaj internetu.Spieprzaj dziadu.;spluwa-orginal;;;-2
6163;27;prochmarny;@bronek pierdołaprecz z preczem!;prochmarny;;;0
6164;27;bombullo;Jeszcze jedno bzdurne i popie...ne kwakanie tego podupconego buca a www.gazeta.pl/wiadomoscizostaja wyeliminowane,skasowane w moim ustrojstwie i jestestwie.Co "toto" ma w tym siwym lbie?Przydupca sie do wszystkiego i wqrwia ludzi.Trzeba bedzie zalatwic "Predatora" i ustrzelic qrdupla!;bombullo;;;-2
6165;27;dr_herpes;Jakie to szczęście, że wtedy gdy wszyscy już zdezerterowali Prezio gnomowaty ciągle tkwi na posterunku. Od razu czuję się bezpieczniej i śpię spokojniej.;dr_herpes;;;-1
6166;27;prochmarny;PiS na wodę - fotomontaż;prochmarny;;;0
6167;27;bronek_pierdola;Swiec nam SLONCE PERU razem ze MAO-BRONKIEM !!!!Holdys sie juz poznal na was ,czas na innych.. precz z medialnym uciskiem!;bronek_pierdola;;;0
6168;27;isa.stern;dziadzio Kaczuś znów na dopalaczach, jako meloman ciągle puszcze te same sprawdzone kawałki...,);isa.stern;;;0
6169;27;sabukan;wami41Idź do kibla i ulżyj sobie. Nie zapomnij zabrać ze sobą prezesa. We dwójkę będzie lepiej się rzygało. On na ciebie, ty na niego;sabukan;;;0
6170;27;nicpon007;Kaczor, zamknij się w końcu!;nicpon007;;;0
6171;27;4.bonton;Mam 63 lata i piję sobie piwko i krew mnie zalewa jak ten Kaczyński na każdym kroku kłamie. Powinien się nazywać Kłamczyński.;4.bonton;;;-1
6172;27;pitu.kitu;kartofel to kacza marka ,dziad to kacza marka ,małpa w czerwonym to tez marka Jarka;pitu.kitu;;;0
6173;27;jaskozieloneucho;Zamknij chlopie dzioba i juz nie kwacz. Dosyc tego kwakania.;jaskozieloneucho;;;0
6174;27;janiuniu1954;Widzę Jaro,że robisz wszystko aby polską marką był wrak tupolewa!;janiuniu1954;;;-2
6175;27;mitko32;POlacy z miast i WSI są oburzeni wystąpieniem Kaczyńskiego.;mitko32;;;-2
6176;27;sabukan;Prezesie, powiedz coś nowego. Powtarzasz się i zanudzasz. Generał po pijaku wraz Lechem Kaczyńskim doprowadzili do tragedii, a ty pleciesz bzdury o marce polskiej. Powiedz jakiej m(i)arki nadużyli, może inni piloci będą bardziej odporni na rozkazy pijanych przełożonych.Dlaczego prezes boi się prawdy? To nie piloci są odpowiedzialni za tę katastrofę lecz naczelny wódz armii polskiej i generał Błasik.;sabukan;;;-1
6177;27;framberg;O ile pamiętam to wg. prezia internet stanowi wspólnotę pornografii i piwa.Czyżby prezes postanowił się przekonać do pornografii (piwa komputer nie daje)?Trafny wybór, bez trudu znajdzie strony z gejami.;framberg;;;0
6178;27;blue911;1.zadaniem premiera jest rzadzenie krajem,a nie sledzeniem tego,co jeden oszolom kreuje w swoim schorowanym,ograniczonym umysle,2.rzeczywiscie: tak,jak Lechu i spolka obnizyli wartosc naszej polskiej marki to spowodowalo straty,na ktorych odrobienie ,my Polacy,beda musieli pracowac dlugie lata.To Twoj braciszek zainicjowal lancuch wydarzen,ktore zakonczyly sie katastrofa i kompromitacja! Prawdy nie zakrzyczy zadna szumowina,ani zaden demagog polityczny.Swiat juz dawno sie dowiedzial co i dlaczego sie stalo!;blue911;;;-1
6179;27;led2007;Ja prezes dowie się, co o nim piszą internauci, to powinien zapaść się pod ziemię ze wstydu! Ale na to trzeba mieć odrobinę honoru...;led2007;;;0
