Id;Text;Emotion
171084779;"PO tp skompromitowana sitwa naYwajaca sie partia. Mieli swoje 8 lat! Teraz czas na nowe rozdanie. Wspieram Dude i Mlody PIS!";-1
171084780;"Bardzo dobrze. Niech duda zobaczy jak to jest. To początek.";1
171084788;"PO  prostu chamy bez kultury moj glos tez straciliscie";0
171084794;"Onecie: Dlaczego nie publikujecie moich komentarzy/";0
171084800;"Ależ ta twarz wzbudza zaufanie :(:(:(:(:";-1
171084801;"PO powinno płacić tantiemy PISowi, za korzystanie z produktów przemysłu pogardy.";-1
171084802;"2 głosy:)";1
171084824;"Duduś jak patrzy w księdza na mszy jak w obrazek.. Jak Bronek i całe PO musiało sie stoczyć że ja osoba młoda nie chodząca do kościoła zagłosowała na Dudusia...";1
171084856;"No tak bydło z PO";-1
171084866;"macius ty sie jeszcze przekonasz co to czarna mafia.Nie liz na nic";-1
171084873;"Po raz pierwszy w życiu czuję, że to jest człowiek naprawdę godny miana prezydenta. Zdolny, mądry, szlachetny. Boję się tylko, ażeby z zawiści i podłej ludzkiej zazdrości nie zrobił mu nikt krzywdy. Naród  Cię kocha. Panie Prezydencie, nie możesz być złym człowiekiem,  jesteś\nsynem wspaniałych rodziców i mężem ambitnej i mądrej żony. Twoja córka więc odziedziczyła  wspaniałe geny i w przyszłości będzie podporą dla Ciebie. Panie Prezydencie. Może wreszcie w narodzie zapanuje ład i porządek. \nCeniłam także pana ministra Ziobrę ale podli ludzie obeszli się z nim bardzo podle. Mam nadzieję Panie Prezydencie, że weźmie Pan go w obronę.    \n                                          Pozdrawiam bardzo gorąco i życzę wiele wspaniałych osiągnięć. Zofia K.";1
171084874;"Informacja o setkach tysiącach głodnych dzieci w Polsce to jedynie fragment z pisma unii europejskiej na ten temat / ostatnie 2-3 lata/ więc to ogromna zasługa POpaprańców";0
171084883;"nie ,może myśleli że są na cmentarzu słowem przenieśli standarty PiS-dzielców do sejmu";-1
171084885;"no cóż-  POwieś już nie długo odejdzie";-1
171084899;"Dlatego nadal głosujcie na PO PiS i PSL a Kukiza i innych znienawidzicie jak wam każą media. Kolejne 4 lata biadolenia,narzekania na tym forum a potem wybory i apjać to samo...wam narodzie kury szczać prowadzać a nie wybierać \"pomazańców\".";-1
171084912;"Jak to co robili ??? Zaprosil ich duda .. wiec przyleźli ...";-1
171087708;"PO ŚWINIE NIC WIĘCEJ!";-1
171087718;"Ciekawe, czy Dudowna, od momentu zwyciestwa Papy nabrala oglady i wystapila w niefo dluzszej kiecce, gdzie nie eksponuje tak tych swoich potwornie chudych nog.";0
171087752;"ale brunek klaskał";-1
171087766;"Czyli żadnych zmian.";0
171087781;"i jak ktoś ma klapki na oczach również";-1
171087796;"Sorry,ale ja nie czuję żebym żył w kraju trzeciego świata!";0
171087803;"po chamach bez sensu było by się spodziewać kultury";-1
171087823;"Lepiej wysłać ich w pis.....d.....?";-1
171087840;"A pisbydło na forum jak zwykle.";-1
171087842;"Rodacy, jesienią wysyłamy PełO w polityczny niebyt, a potem za kratki!";-1
171087854;"to było prymitywne. Szczegolnie, że w kontekście słów o głodnych polskich dzieciach...";-1
171087859;"ale kultura... żenada !";-1
171087874;"Ja mam prośbę, żeby pani Jagna Marczułajtis - Walczak nigdy więcej nie występowała publicznie, no chyba, że w kabarecie.";-1
171087906;"Obserwowałem uważnie sufit w sejmie, czy na elekta spływa błogosławieństwo, ale nic nie zauważyłem.";0
171087922;"Najlepsze jest to, że wyborcy Dudy domagają się szacunku do Dudy, a sami nie mieli szacunku do Bronka wyzywali go obrażali. My też będzie tak Dudę opluwać jak wy Bronka opluwaliście";0
171087935;"Wstyd wstyd za nasz rząd";-1
171087954;"Piszesz i PISie czy o PO?";-1
171087962;"Masz racje to jest w jego wykonaniu manipulacja i gra wyborcza.";-1
171087983;"tak samo kwiczał ps pięć lat temu.\nPamiętasz? czy mama akurat pieluszkę  ci zmieniała";-1
171088002;"Nie irytuj się tak chłopie. Mocher to tkanina przez którą żaden mądry głos się nie przedrze";-1
171088014;"tam nie robili tego posłowie tylko zwykli ludzie,nie widzisz różnicy?";0
171088032;"Klapki to mam na stopach .-)";1
171088034;"nie dziwi mnie to,powszechnie wiadomo że PO to aroganckie chamy";-1
171088066;"Platne hejtery - Business Plus";-1
171088088;"To ogromna tragedia dla Polski!!!!";-1
171088090;"PO nadal wykazuje wysoki SPADEK KLASY! Nieładnie....";-1
170907260;"TO KIEDY TEN KACZYŃSKI DO PAŁACU SIĘ WPROWADZI.....?.....I CZY RAZEM Z KOTEM I  PANEM MARIUSZEM BŁASZCZYKIEM.....?..";-1
170901711;"nudzą się gówniarze to i brednie wypisują";-1
170901738;"O Norbert co do gospodarki rynkowej nie musisz przekonywać bo ona już jest.Jednak co do przyszłości Polski ja osobiście mam dość układów ,które wokół siebie zbudowało PO.Chcę u władzy ludzi czystych mających głównie dobro Polski na względzie i potrafiących tego dowieść czynami.Dlatego dam szansę zmianom szeroko pojętym.";-1
170901790;"tak to prawda  a ile tusk sie naklęczał aby dostać fuhe w europejsie???";-1
170901795;"DO ~nowa~I TAK PREZYDENTEM BĘDZIE \"LEJBA KALKSTEIN KACZYŃSKI\" A NIE TWOJA \"DUDA\"...!.....I TO BĘDZIE \"NOWA\" KARTOFLANO-MLASKAJĄCA.......\"PREZYDENTUDA\"......!...";-1
170903259;"nie ,bo mam żonę a  ty trollico młoda jesteś  sama jak  karzeł";-1
170903343;"Według mnie prezydent Wałęsa zrobił bardzo dużo - świetnie wykorzystał dobry moment i wyprowadził wojsko sowieckie z Polski, a wcale nie mieli na to ochoty oraz \"wydobył\" od Jelcyna przynajmniej część \"Listy Katyńskiej\", co udowodniło winę ruskich w tym masowym mordzie. Gdyby tego wtedy nie zrobił, to w późniejszych latach i przy Putinie kiepsko to widzę!";1
170903367;"eee tam, nie wierzę, bo skąd u ciebie takie mysli?";-1
170903372;"Do:~Olek. A kto ci tak ten łeb zrył?\nTrzeba przyznać, że osiem lat rządów PO zrobiło swoje w twojej świadomości! To się potocznie nazywa robieniem wody z mózgu!\nA tak nawiasem mówiąc, w kraju są ważniejsze sprawy do załatwienia niż ciągłe wyznawanie wiary!";-1
170903379;"DO~nowa~ POWIEDZ TEJ \"RZECZNICCE\" PIS-DU,  PANI ELI WITEK, ABY WOLNIEJ MLASKAŁA, BO TA SZTUCZNA SZCZENA MOŻE JEJ WYLECIEĆ.......!";-1
170903441;"ja zawsze mam kudłate myśli jak jestem z żoną w łóżeczku";-1
170903526;"czemu zaprzeczasz, przeciez sam to wymysliłeś";-1
170907587;"Podpisuję się obiema rękami pod każdym twoim słowem. Hejt przeciwko prezydentowi Komorowskiemu był wyjątkowo wredny ale  było to też 5 lat ordynarnego hejtu pod adresem rządu, Platformy i poszczególnych jej ludzi. W ten nikczemny sposób prawie dopięli swego. Mam nadzieję, ze społeczeństwo ocknie się jeszcze przed wyborami parlamentarnymi bo po ewentualnie wygranych wyborach ocknie się z ręką w nocniku.";-1
170653824;"z tym objazdem po kraju to już chyba żart ! Dudabus był już wszędzie ! TERA tyko do roboty ! HEJ!";-1
170653340;"jak będzie wyglądać ? \nano po polsku. czyli prowincjonalnie, przaśnie,   w garniturach a' la stróz na niedzielę, ale hucznie i z zadęciem /w dudy !/, z mamuską, tatuśkiem i żonką w brokatach, no i radiomaryjnie przede wszystkim, to oczywista oczywistość";0
170653850;"ANDRZEJ DUDA TO NASZ PREZYDENT";1
170653969;"No, no no  .....idę oglądać  ten  raj na zielonej wyspie ... Tyle   osiągnąć   za  te  głupie   8  lat . PiS    rządził przez   aż  14  miesięcy  ....i co  wybudowali   ? Nic .  Pozostaje  jeszcze  jedno porównanie  . Ilu   ,,dygnitarzy \"  posadziła  Platforma    ( pisowskich )  , a  ile posadzi   inna  władza  po   wyborach . Nie wspomnę   o ,,dywanie \". Uraduję  Cię . Nowa  władza   nie posadzi  nikogo . o niby jakim cudem . Nikt nie jest w stanie  wysuszyć tego bagna .";-1
170901509;"ten babsztyl wie co to kosmetyczka?";-1
170901510;"Jako Pisior powiadam wam , że ta pani jest już z PO i nie może już przyjmować komunii.";-1
170901519;"Nie wypowiadaj się za innych chory psychicznie oszołomie.";-1
170901563;"NIGDY PIS -U  !!!! NIGDY TAKICH LUDZI JK TA PANI I KSIĘZY !!!!!!!!!!!! CHCEMY WOLNOŚCI I DECYDOWANIA O SOBIE !!!!!!!!!!!!";-1
170901568;"POtencjal   LACAYA  LECHA   styknol  na   PISydenta  WOLSKI  ,  hihihihihahahha";-1
170901572;"Ty stara zidiociała  jędzo,  Cię słucha,";-1
170901590;"A gdzie jest rudy szczur?";-1
170901686;"Gadanie o wejściu w sytuację zaprogramowaną przez poprzednika to tylko początek wytłumaczeń dlaczego prezydent niczego nie zrobi. Za rok będą pytania \"Panie prezydencie a co z obniżeniem wieku emerytalnego i podniesieniem progu podatkowego, które Pan obiecywał? Odp. \"Drodzy wyborcy co ja mogłem zrobić jak przede mną całą sytuację zaprogramowali ludzie z PO\". I niebawem się okaże że nie jest w stanie zrobić niczego czego by nie chciało PiS (bo w tych przypadkach na pewno sytuacja będzie programowana przez inną opcję).";0
170901747;"Komorowski za ostatnie ruchy od 01 sierpnia do dziś Powinien stanąć przed obliczem TS chociażby tylko PO to aby uwypuklic jego skrajne chamstwo i sprzedawczykostwo WSI.";-1
170901781;"Staniszkis dziewica polityczna czas na emeryturę chyba od 80 tki już się załapiesz";-1
170901791;"rano to sobie pisomatoły popatrzcie w lustro i powiedzcie komu chcecie przekazać rządy - tym co są nieudacznikami , nic nie osiągnęli , nie mają konta w banku , nie mają prawa jazdy , nie mają żony , nie mają dzieci , SĄ po prosty NIKIM";-1
170901809;"do  Jan    odpowiadając inteligentnie   -   dla twojej \"inteligencji\"   -   w   dełupie !!!!!!";-1
170901818;"A nastepnie bedzie kandydowal na papieza i zostanie szefem wszystkich szefow.";0
170901820;"jak zwykle, co źle zrobi pisdęt winnym będzie PO";-1
170903265;"Pani Profesor przecenia prezesa. Taki inteligentny, to on nie jest . Na gospodarce zna się tyle , co chłop ze wsi. Prezes zna się na ZEMŚCIE. I to z lubością będzie czynił. W końcu fachowiec. A Duda-obłuda będzie biegał po Polsce i jak piesek podnosił rzucaną hostię.W obłudzie jest fantastyczny. Fachowiec. A Szydło będzie bełkotać coś pod nosem. Bełkot to jej specjalność. To też fachowiec. Władza fachowców nam się szykuje. A Pani Profesor świetnie się wpisuje w tę fachowość.";0
170903266;"No, czekam na spełnianie obietnic przez elekta ! Frank w 2008 r był po  2 zł z groszem. to tak gwoli przypomnienia Panu Dudzie.";1
170903271;"__________WRÓŻKA  JADZIA StaniszPi$  zawsze się myliła...!  :D";-1
170903283;"Dlaczego bałwanie? Napisał choć słowo nieprawdy pisówko?";-1
170903291;"Pani profesor niech da sobie spokój z politycznymi komentarzami ,a zacznie myśleć o Bogu i tym co ja czeka";1
170903296;"Kaczyński to PIS-strach na PO jak Baba Jaga albo jak Gargamel.\nA ci pod dywanem Tuska i Kopacz, aż kwiczą ze strachu!";-1
170903297;"Spokojnie, przeżyjemy to, jak wietrzną ospę w dzieciństwie.";0
170903305;"Oj głupawy pisoPolaku. Ale  patrioci z pisu zrobili ci  kaszane we łbie! Módl się może Bóg zwróci rozum tobie i tobie podobnym biedakom.";-1
170903313;"jedź do Tuska, kapcie za nim będziesz nosił, razem z Nowakiem";-1
170903316;"Dlaczego jest tak że to co wynika z wypowiedzi Pni profesor zawsze jest na odwrót , tym razem też tak będzie wystarczy pomyśleć dlaczego Kaczyński wybrał Szydło na premiera??? ano dlatego że jako burmistrz w ogóle się nie sprawdziła i po 3-=4 miesiącach mamy premiera Kaczyńskiego i o to chodzi";1
170903327;"Polaków podzielili ZWOLENNMIOCY PiS z ich GURU na czele. Nikt inny.";-1
170903335;"I taka jest prawda tylko pisowcy wiecznie skomlący po któryś tam z kolei przyrżniętych wyborach.\nTym razem trafiła im się wygrana jak ślepej kurce ziarnko.";-1
170903347;"Pani prof. Staniszkis winna już sobie też odpocząć od tego ględzenia po programach informacyjnych. w TV Republika mówi co innego, onetowi coś jeszcze innego, w TVN służy tak, jak oni tego chcą i w końcu sama nie wie czego się ma trzymać i co gadać! Trudno się oprzeć czasowi, jak czas ucieka, a intelekt słabnie w zastraszającym tempie, prawda?!";0
170903354;"Srutututu.";-1
170903356;"A jak to Dyzma Duduś zrestrukturyzuje budżet ? Bardzo mnie to ciekawi ! Będzie tworzył rząd, czy rozkaże jarkaczowi ? A pan Szczerski to żeczywiście wybitny intelektualista ! Jeżeli takie \"osobowości\" będą wokół Dudusia to o sukces jestem spokojny !";-1
170903369;"brednie, tusek opowiadał \"już wkrótce Polacy zaczną wracać z emigracji, bo praca w Polsce zacznie się opłacać, a jak było? Ano zostali na stałe ci co wyjechali i ściągnęli rodziny";-1
170903376;"Juz Nadworna Szczekaczka pislamska zaczyna pluc swoim jadem. Przygotowuje sobie grunt pod wszystkie porazki swietego syna agitujacej pani profesor, zeby miala czym tlumaczyc jego porazki, bo tylko takie moze nam zaserwowac przy rzadach religijnej dyktatury. Cwana baba z tej staniszkis, niecierpie jej za jej oblude i klamstwa, no i za ta arogancje sluzalcza.";-1
170903377;"Stuprocentowa racja, prawdziwa inteligencja nigdy nie jest krótkowzroczna i partykularna.";1
170903387;"P[O-wsioubecja PO-nownie traktuje moje wpisy algorytmem do minusowania!-)";-1
170903388;"Dodaj jeszcze to Kaczyńskiego, Obamę i Putina!";-1
170903393;"KACZOR  DA  CI  WSZYSTKO  Z  NICZEGO,  POLSKA  SZŁA  KU  DOBREMU  KACZOR  DA  CI  WSZYSTKO  Z   NICZGO,  OŚMIESZY  SKOMPROMITUJE  I  SKŁUCI  NAS  Z  CAŁYM  ŚWIATEM  ,  ONI  CHCĄ  TYLKI  RZĄDZIĆ,   BO  BY  TYLE  GŁUPOT  NIE  OBOECYWALI,  HA  HA  HA  HA";-1
170903398;"nie posraj się kobieto ze swoim uwielbieniem dla Jarosława K. - może juz się modlisz do niego?";-1
170903401;"Zwłaszcza że Kaczyński ma zamiar najprawdopodobniej odejść na emeryturę - zasłabł na konwencji PiS w lutym i z jego zdrowiem jest podobno dość słabo.\n\nCoraz częściej mówi się o kiepskim stanie zdrowia prezesa. Sam prof. Andrzej Nowak namawiał go niedawno do przekazania pałeczki młodszemu pokoleniu. Czy droga i głośna kampania Andrzeja Dudy to próba wypromowania następcy?\n\nInauguracja kampanii prezydenckiej Andrzeja Dudy pochłonęła 700 tys. zł. Gdyby tylko chodziło o wypromowanie polityka jako dublera Kaczyńskiego w potyczce z Komorowskim, nie robiono by imprezy z takim rozmachem. Oznaczać to może, że w rozgrywkach chodzi o coś więcej. O być albo nie być zdesperowanego prezesa.\n\nKaczyński stary czy jary?\n\nProf. Nowak to postać dla PiS ważna – członek honorowy komitetów wyborczych Lecha i Jarosława Kaczyńskich, był nawet wymieniany jako potencjalny kandydat tej partii na prezydenta. Dziś prof. Nowak przypomina Kaczyńskiemu cytat z „Króla Leara”: „Gotowość do odejścia jest miarą dojrzałości”.\n\nProfesor wypowiedział głośno to, co myśli wielu członków PiS: prezes jest już stary, że w tym wieku Piłsudski szykował się na tamten świat, a Dmowski był politycznym emerytem. I choć Kaczyński nie spuścił z tonu w swoich wypowiedziach, to tajemnicą poliszynela jest, że fizycznie niedomaga.\n\nOt, choćby ostatnie zasłabnięcie Kaczyńskiego podczas spotkania z wyborcami. W partyjnych kręgach mówi się, że prezes odchorowuje każdy stres i wysiłek związany z aktywnością polityczną. Że nie uczestniczył w ubiegłorocznych obchodach 25-lecia polskiej transformacji, bo trafił do szpitala. Przekazywane pocztą pantoflową plotki mówią o cukrzycy prezesa, który pije herbatę z olbrzymią ilością cukru i coraz częściej zdarza mu się przysypiać na spotkaniach.\n\nGłośno jednak politycy zachwalają jego kondycję: - To on nas goni do roboty – zapewnia wiceszef partii Adam Lipiński.\n\nBo odejście prezesa może oznaczać koniec ugrupowania. Na prawicy nie ma tak charyzmatycznego i budzącego respekt przywódcy jak on.\n\nA jeśli Kaczyński by odszedł?\n\nOdejście Kaczyńskiego z polityki paradoksalnie jednak mogłoby być zbawienne dla partii. Jego przywództwo jest równocześnie największym obciążeniem. Bo strach przed Kaczyńskim paraliżuje miękki elektorat prawicy, tych, którzy głosowali na PJN, na Solidarną Polskę, na partię Gowina, sieroty po POPiS i rozczarowanych PO. A właśnie pozyskanie ich głosów mogłoby dać PiS upragnioną wygraną z Platformą Obywatelską.\n\nDlatego politycy z PiS widzą w Dudzie namaszczonego przywódcę, który mógłby zastąpić schorowanego prezesa. Pytanie tylko, czy Jarosław Kaczyński jest do takiej decyzji gotowy. Już raz (w 2005 r.) deklarował, że jeśli wygra PiS, to on nie zostanie premierem i szybko okazało się to nieprawdą. Czy warto wchodzić dwa razy do tej samej rzeki? Zdaniem polityka PiS, prezes nie ma nic do stracenia: „Jeśli deklaracja, że Duda zostanie premierem, miałaby być ceną za pokonanie Platformy i rozliczenie katastrofy smoleńskiej na własnych warunkach, to warto ją zapłacić”. Wtedy Kaczyński mógłby zarządzać z tylnego siedzenia.\n\nCzy Duda nadaje się na spadkobiercę?\n\nAndrzej Duda nie bez powodu jest kreowany na spadkobiercę spuścizny Lecha Kaczyńskiego. Nie tylko powołuje się w co drugim zdaniu na zmarłego prezydenta, ale jest równie jak były prezydent ugodowy i podporządkowany Jarosławowi. „Otorbiony”, „lizusek prezesa” – mówią o nim w PiS. I, co może najważniejsze, nie ma w partii własnej frakcji. Dla prezesa Kaczyńskiego to jednak jasny sygnał, że Duda nawet w razie wzmocnienia swej pozycji nie zbierze przeciwko niemu armii partyjnych rebeliantów.\n\nCo jednak, jeśli Bronisław Komorowski wygra w pierwszej turze? Wtedy ma zostać uruchomiony zostanie plan B, czyli obrona tego, co zostało do uratowania. Zamiast Dudy na premiera i otwartych list wyborczych, czyli z miejscami dla ludzi Gowina, Ziobry, Rydzyka, będzie prezes i myślenie wyłącznie o swoich.";1
170903410;"Jestem za.Jakiś marsz wolności z pochodniami.Zaśpiewamy ojczyznę wolną racz nam wrócić panie.A co.";-1
170903412;"dobre dawno się tak nie ubawiłem takim wywodem, ty albo jesteś upośledzony umysłowo albo płaca ci za te głupoty?";-1
170903435;"Twój nick jest idealny to poziomu intelektu jaki posiadasz.";-1
170903442;"\"Z kolei prezes PiS Jarosław Kaczyński - zdaniem socjolog z UW - odchodzi od bieżącej polityki i zwraca się ku sferze religijnej...\"\n... Coraz częściej mówi się o wielkiej potrzebie wstąpienia Prezesa do klasztoru, jednak wciąż nieodgadnionym pozostaje kolor habitu...";-1
170903443;"staniszkis to pisiara i dziwię się pani profesor a taka ciemna pisiory to obłuda i zagłada kraju nie głosujcie na pisiorów bedzie żle przekonaliśmy sie jak było młodzi spytajcie się rodziców co to za kłamliwe i nienawistne ugrupowanie a wiara należy do każdego a nie że pis mi narzuca ...";-1
170903450;"Pani starsza kompletnie odlatuje ,   jak wielu profesorów pisowych  a łączy ich jedno - kompletny brak realnych osiągnięć  naukowo - badawczych i stąd  te ciągoty obronne do akademickich klubów im. Lecha ...";-1
170903468;"Bronek Postapił nieelegancko a raczej PO CHAMSKU  na odchodne POdrzucił lkukułcze jajo...a raczej zbuka...";-1
170903488;"Brawo, jak kulturalnie i inteligentnie odpowiedziało, tak jak typowy tuskomatołek!";-1
170903492;"ja się boję PiSu bo zrobia pewno ze mną porządek . miałem osiem lat , nachapałem się jak tylko mozna było , a teraz co dobiora mi się do tyłka bo jestem z PO? PiS jest straszny nie zostawią POrządnych ludzi w spokoju będą podsluchiwac jak my u Sowy , zagladac nam do łózka, każa sie obrzezać albo dosztukowac napletki, będziemy sypac popiołem głowy nasze , a księz abeda mogli molestować do woli nasze Powskie dzieci które nie zaznały biedy ani głodu.";-1
170903493;"Dlatego trzeba ludziom tłumaczyć ,że pisiory to ludzie chorzy, a buczenie na cmentarzach niech będzie tego najlepszym przykładem. Zdrowy , normalny człowiek tak się nie zachowuje.";-1
170903507;"Wg Kaczynskiego Duda będzie zarządcą Kondomimium Rosyjsko-Niemieckiego, bo tym jest wg Kaczora teraz Polska.Ciekawa konstrukcja myślowa tego WybitnegoStratega,jak go nazywa Staniszkis.";-1
170903520;"i znowu pisowcom  będzie źle. Niech ktoś napisze jak to powinno wyglądać by pis nie miał żadnych żali. ?";0
170903528;"Pani Profesor podstarzała gwiazda jak zwykle przed wyborami plecie duby smalone, sięgnijcie po jej wypociny z poprzednich lat wyborczych - na proroka to się ona nie nadaje. Co najwyżej na futrologa ...";-1
170903534;"NO TO DRZYJCIE OSZUSCI Z PLO I PSL. DUDA PRZY POMOCY KACZORA WAS WYLUSKA, JESLI PIS WYGRA.";-1
170903540;"GLIŃSKI  TO  DOPIERO  GENIUSZ  OD  NIUDACZNICTWA   I  GŁUPOT,  OBIECANEK  PISU  HA  HA  HA";-1
170907198;"prezydent-elekt-pacynka jeszcze nie objal rzadow , a juz go pani rzecznik pisu usprawiedliwa, wine zrzucajac na po. Lata nauki u kaczynskiego (WINA TUSKA!) nie poszly na marne.";-1
170907228;"Teraz wiadomo kto jest winny że Dudzie nie wyszło";0
170907233;"Czyżby ptatfoosowcom zaczęli znowu płacić (po chwilowych trudnościach finansowych) za wpisy - bo tyle bredni pojawiło się na forach";-1
170907261;"Czy ktoś zrobi wreszcie porządek z tymi babami z krzyżem na Krakowskim Przedmiesciu? Wstyd przed turystami! Jak im to wogole wytłumaczyć?!";-1
170907267;"Komorowski stal pod żyrandolem a Duda będzie stal pod baldachimem.";-1
170907276;"2 zł netto za wpis  placi podobno za wpis PO  ale chetnych nie ma bo kaa im wpisywac to co z czym sie nie godzą mimo szmalu niechcą pisac bredni i na zło polski";-1
170907277;"premierko Kopaczko,\nsmoleńska kłamczuszko,\nco dobrze pysze robisz\na mało jakoś brzuszkom,\nsprzątaczko po Tusku\npod dywan nie zamiataj\nPolski nie harataj...!\nWcałowana w Brukselę\nlecz... klękasz w kosciele\nnie wprowadzaj in vitro\nbo się toba wytrą\njak szm atką co odsłużyła\nlobby \"lekarzy\" zaspokoiła.\nJednego się pocznie\ndrugiego zabije zaocznie\ntak wygląda idea in vitro\nwalcząca z krzyżem i mitrą.\nDO KRZYŻA SKROŃ\nDO MARYI GOŃ\nby dała łaski\nboś splamiła\nhonor lekarski\n\n(napisał ziut)";-1
170907278;"PO 8 latach rządów PO potrzebna jest zmiana...dla higieny.Dajmy szanse nowym ludziom z PIS,Nie łudźmy się,że przystawki PO/PSL,SLD,Petru/dadza zmianę.Oni będą pogłębiać to co robili:dzielić ideologicznie,skręcać w lewo do szaleństwa lewackiego absurdu/zmiana płci,małżeństwa homo,nieustepliwa walka z religią itp./Nurt lewacki zmierza do samozagłady całej cywilizacji zachodniej euro-atlantyckiej.Widać to we Francji,Zjednoczonym Królestwie,a ostatnio w USA.Resztki chrześcijan będą poddani islamskim prawom,które muzułmanie ustanowią po ogłoszeniu kalifatu we Francji/tam większość dzieci rodzących się to muzułmanie/.";0
170907281;"evita peronowa obiecała 100 razy więcej i nadal obiecuje, ale ona ma drukarnię pustaków pracującą na 4 zmiany, tylko dokąd ona nas doprowadzi?!";0
170907295;"aleś ty głupi, aż mi ciebie żal";-1
170907296;"Do czeczota . widzisz oIo.... i kupe kamieni PO wodzenia za R...";-1
170907319;"pani juz dziekujemy";-1
170907326;"wlasnie otwieram nowe konto w banku bo  na tym starym juz ta kasa sie niemiesci.";0
170907337;"czołowy PROPAGANDYSTA I AGITATOR PO, niejaki \"czeczot\" w akcji.....emeryt wypełniający sobie czas czy opłacany \nnajemnik??";-1
170907338;"To wszystko z TVN-u czy z wybiórczej? Aaaaa, szkiełko kontaktowe...";-1
170907364;"Wy zdziczałe POlikoty macie jednak coś z deklem..";-1
170907367;"Kościoły i sekty boją się nauki jak wiedźmy brzasku poranka.";-1
170907388;"Odwilż najlepiej widać w internecie. Tam widać ją już od dłuższego czasu. Choć w magistracie nadal widzi to niewielu. Niewielu potrafi też zrozumieć, co się dzieje. A dzieje się to, że nowe media są bardzo inne od mediów starych. Są wspaniale demokratyczne. Nie pouczają, nie „sprzedają” wizji świata i nie próbują tłumaczyć jej \"od A do Z\". Zamiast tego zaczynają dyskusję i wciągają do niej. Uczestnicy tych debat widzą, że ich opinie – sprzeczne z tymi, które im dotąd serwowano – nie są odosobnione. Tak rodzi się poczucie siły i wpływu. Buduje się wspólnota. Stąd już tylko krok do zmiany.REPOLONIZACJA !!!";1
170907407;"Ten \"dudus\"to pseudo z UB, a teraz w POmafii, twojego starego capa, czy starej POdziwy?";-1
170907408;"Ale mamy nowego Prezydenta więc powstaniemy jak Feniks z popiołów:):):\nBuha ha ha ha !!";1
170907409;"Ciemny człowieku wychowany na tvn,gw,i innych chce ci tylko uzmysłowić że proces przygotowania do budowy autostrady trwa kilka lat ,a więc  za rządów sld i pisu przygotowano wszystko i podano tym nieudacznikom na tacy ale oni nie zrobili nawet połowe z tego  a niektórych nawet nie rozpoczeli. Na potwierdzenie tego poczytaj jle dróg będzie oddanych w tym rku -65km ,bo te  matoły nie mają pojęcia jak to zrobić";-1
170907414;"Oczywiscie ze gajowy uszyl Dudzie ciasne buty inaczej byc nie moglo.Oni juz tacy sa.";-1
170907416;"co ma tytuł naukowy do kłamstw i obiecanek na wyścigi? tym gorzej źle to świadczy o Dudzie... choć w sumie nie o nim a o zwyczajnie głupim i naiwnym społeczeństwie, które wierzy w każdą obietnicę... jak mawiał Kurski \"lud jest ciemny i to kupi\"... Duduś nie miał skrupułów  i to wykorzystał...";-1
170907441;"Pani Jadwiga chyba zapomniała lub pominęła fakt że Andrzej Duda wszedł już dawno temu w sytuację w 100% zaprogramowaną przez prezesa Kaczyńskiego więc w czym problem ?";0
170907468;"Polacy wracajcie z obczyzny czeka tu na Was praca za olbrzymie pieniądze - 2020 pomników krasnala do wybudowania na 2020 lecie RP za Wasze pieniądze i Waszą krew. Budyń Duda to Wam obiecał i słowa dotrzyma.";-1
170907471;"Ty prawdziwy Polaku, wiecznie niezadowolony, gwiżdżący na Powąskach, bezrobotny, bez perspektyw z wykształceniem. 6 klas. Teraz będzie raj, 500 na każde kolejne dziec bez względu na możliwość utrzymania. Kontrole dla przedsiębiorców, Antek zwoła konferencje w sprawie Smoleńska, a zgwałcone kobiety będą rodzić pod przymusem. Już się cieszę.";-1
170907490;"O czym ty bredzisz psubracie?";-1
170907500;"K*** tzw. przez Ciebie pisowcy i księża to też Polacy więc nie wiem co Tobie w tej chorej łepetynie chodzi. Było głosowanie i większość zdecydowała. Na kolejnych wyborach i tak będziecie jak jeden mąż głosować na przedstawicieli PO lub PiS więc dużych zmian nie będzie. Jak w końcu ludzie którzy zostali będą woleli iść na zasiłki a nie ciężko robić za psie pieniądze to łaskawi prywaciarze może w końcu pójdą po rozum do głowy i będą organizować z swoimi ocalałymi pracownikami protesty i nacisną na rząd aby państwo nie brało tyle pieniędzy od jednego pracownika przez co pensję często zaniżają.Ale to się nie stanie bo ludzie są durni a nawet ostatnimi laty lubią się upodabniać do zwierząt a wartości moralne zanikają";-1
170907512;"pan duda ma podobno niewazna mature bo nieotrzymal promocji z 10 do 11 klasy";-1
170907513;"chamstwo precz!";-1
170907527;"Podałeś, koleś, listę z której wiele firm już wyparowało!";0
170907528;"I nie znalazłeś tam Boga i korzeni Chrześcijańskich?-)";0
170907539;"trzeba oczyścić miasta z czerwonej zarazy i ich pogrobowców  siedzą we wszystkich urzędach";-1
170907552;"Pani profesor - oni zostawiają spaloną ziemie po swoich  eksperymentach sterowanych przez zagranicę....";0
170907586;"Na forum Onetu ostatni wylew gałna.";-1
170907592;"Dobrze byłoby , abyś podał wielkość długu polskiego w 1989 i 2015 .";0
170907596;"bajeczki dla moherów!!!!";-1
